sciName	kingdom	taxID	locus	earliestExprStage	stageSerial
Drosophila melanogaster	eukaryota	7227	FBgn0020623	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0020626	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020633	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020637	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020644	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0020647	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020653	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020655	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020660	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020756	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0020762	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0020764	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020765	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0020766	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020767	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020906	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0020908	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0020909	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0020930	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0021738	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0021750	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0021760	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021761	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021764	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021765	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021767	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0021768	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021776	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021795	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021796	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0021800	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021814	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021818	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021825	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021847	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021856	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021872	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021873	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0021874	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021875	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0021906	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021944	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021953	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0021967	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021979	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0021995	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022023	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022027	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0022029	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022063	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022069	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022070	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022085	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022097	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022131	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0022153	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0022160	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0022201	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022213	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022224	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0022238	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022246	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0022268	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022288	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022338	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022343	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022344	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022349	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022355	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0022359	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022361	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022382	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022699	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022702	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022708	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022709	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0022710	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022720	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022724	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022764	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022768	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022770	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022772	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022774	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0022786	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022787	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0022800	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022893	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022935	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022936	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022942	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022943	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022960	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0022981	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022984	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022985	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0022986	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0022987	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023000	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023001	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023076	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0023081	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023083	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023094	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023095	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023096	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0023097	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023129	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023130	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023143	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023169	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023170	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023171	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023172	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023174	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023175	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023177	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023178	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0023179	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0023180	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0023181	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023197	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0023212	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023213	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023214	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023215	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023216	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023407	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023415	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0023416	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023423	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023441	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023444	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023458	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023479	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023489	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0023495	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0023496	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023506	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023507	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023508	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023509	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023510	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023511	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023512	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023513	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023514	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023515	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023516	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0023517	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023518	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0023519	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023520	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023521	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023522	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023524	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0023525	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0023526	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023527	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023528	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023529	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023531	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023534	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0023536	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023537	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023540	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0023541	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0023542	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0023545	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0023549	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0023550	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024150	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024177	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024179	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0024182	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0024183	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024187	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024188	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024189	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024191	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024194	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024196	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024222	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024227	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024230	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024232	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024234	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0024236	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024238	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024244	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024245	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024248	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024252	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024277	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024288	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024289	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0024290	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024293	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024294	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024314	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024315	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024320	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024321	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024326	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024329	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024330	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024332	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024352	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024360	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0024361	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024362	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024364	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024365	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024366	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024371	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024432	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024491	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024509	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024542	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024555	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024556	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024558	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024689	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024698	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024728	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024732	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024733	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024734	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024740	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024753	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024754	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024804	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024807	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024811	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024814	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024832	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024833	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024836	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024841	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0024846	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024887	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024891	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024897	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024909	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024912	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024913	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0024920	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024921	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024939	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024941	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024943	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024944	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024945	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024947	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024956	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024957	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024958	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024963	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024973	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024975	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024983	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024984	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024985	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024989	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024991	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024993	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024994	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0024995	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024996	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0024997	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025109	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025115	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0025117	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025140	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025185	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025186	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025286	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025335	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025336	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025352	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025355	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025360	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025373	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025378	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025381	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025382	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0025383	newly eclosed	3
Drosophila melanogaster	eukaryota	7227	FBgn0025387	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025388	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025391	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025454	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0025455	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025456	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0025457	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025458	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025463	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025519	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025549	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025558	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025573	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025574	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025582	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025583	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025592	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025595	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0025608	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025612	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0025615	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025620	larval	2
Drosophila melanogaster	eukaryota	7227	FBgn0025621	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025624	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025625	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025626	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025627	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025628	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025629	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025630	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025631	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025633	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025634	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025635	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025637	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025638	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025639	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025640	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025641	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025674	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025676	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025678	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025680	adult	4
Drosophila melanogaster	eukaryota	7227	FBgn0025681	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025682	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025683	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025684	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025686	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025687	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025692	embryo	1
Drosophila melanogaster	eukaryota	7227	FBgn0025693	embryo	1
